Date,Open,High,Low,Close,Volume
2018-07-13,12744.8,12783.24,12727.76,12769.5,0
2018-07-16,12758.52,12766.18,12717.07,12748.78,0
2018-07-17,12731.48,12797.58,12725.99,12779.22,0
2018-07-18,12786.26,12825.69,12770.32,12823.23,0
2018-07-19,12786.37,12815,12751.8,12786.48,0
2018-07-20,12778.22,12807.98,12770.19,12789.91,0
2018-07-23,12788.5,12803.17,12765.58,12794.05,0
2018-07-24,12836.63,12883.05,12814.04,12847.49,0
2018-07-25,12836.36,12940.27,12820.57,12933.63,0
2018-07-26,12929.79,12985.57,12929.79,12953.39,0
2018-07-27,12967.38,12978.82,12886.59,12921.34,0
2018-07-30,12936.78,12961.9,12895.62,12903.43,0
2018-07-31,12903.43,12989.46,12903.43,12963.28,0
2018-08-01,12949.85,12961.69,12879.47,12902.39,0
2018-08-02,12818.59,12904.75,12803.9,12898.07,0
2018-08-03,12893.92,12955.77,12893.3,12953.34,0
2018-08-06,12939.77,12985.48,12918.81,12964.27,0
2018-08-07,13011.3,13039.56,12997.28,12999.59,0
2018-08-08,12995.92,13007.65,12966.82,12987.91,0
2018-08-09,12983.25,13001.67,12949.91,12956.66,0
2018-08-10,12868.1,12878.03,12818.01,12843.49,0
2018-08-13,12836.65,12853.17,12746.01,12763.66,0
2018-08-14,12791.95,12849.49,12791.95,12835.31,0
2018-08-15,12752.5,12752.5,12648.32,12723.09,0
2018-08-16,12784.76,12875.41,12784.76,12841.28,0
2018-08-17,12839.72,12928.18,12834.11,12908.26,0
2018-08-20,12930.15,12973.56,12929.43,12965.1,0
2018-08-21,12998.04,13032.25,12993.95,12996.76,0
2018-08-22,13007.57,13013.06,12983.02,12990.51,0
2018-08-23,12978.59,12988.21,12922.84,12933.46,0
2018-08-24,12968.82,13011.69,12964.3,12999.44,0
2018-08-27,13043.43,13110.7,13043.43,13102.03,0
2018-08-28,13125.34,13130.49,13075.14,13084.8,0
2018-08-29,13098.85,13148.42,13074.82,13132.16,0
2018-08-30,13094.78,13094.78,13019.44,13039.93,0
2018-08-31,13007.37,13037.09,12965.48,13016.89,0
2018-09-04,12976.05,12984.2,12928.29,12969.86,0
2018-09-05,12944.05,12977.1,12908.01,12968.55,0
2018-09-06,12960.21,12993.16,12900.82,12938.91,0
2018-09-07,12898.39,12939.92,12875.63,12911.12,0
2018-09-10,12952.09,12992.94,12928.12,12928.67,0
2018-09-11,12896.77,12968.9,12873.38,12952.3,0
2018-09-12,12952.31,13017.47,12952.31,12990.1,0
2018-09-13,13022.63,13055.34,13000.72,13034.61,0
2018-09-14,13042.38,13064.88,13014.49,13050.52,0
2018-09-17,13059.23,13073.96,13020.58,13031.91,0
2018-09-18,13044.93,13112.38,13038.66,13091.98,0
2018-09-19,13105.13,13155.17,13103.6,13121.97,0
2018-09-20,13183.66,13238.74,13173.71,13225.11,0
2018-09-21,13243.42,13261.77,13228.74,13236.44,0
2018-09-24,13235.21,13237.81,13148.67,13162.05,0
2018-09-25,13203.9,13215.26,13154.56,13160.6,0
2018-09-26,13164.82,13203.98,13093.09,13101.96,0
2018-09-27,13111.99,13164.68,13097.09,13105.72,0
2018-09-28,13071.4,13121.35,13065.93,13082.52,0
2018-10-01,13146.3,13169.8,13099.94,13125.35,0
2018-10-02,13108.74,13129.02,13069.15,13106.01,0
2018-10-03,13146.68,13175.61,13101.14,13118.55,0
2018-10-04,13089.23,13099.37,12975.87,13042.3,0
2018-10-05,13043.47,13069.13,12935.65,12991.95,0
2018-10-08,12955.69,13014.92,12913.36,13000.14,0
2018-10-09,12970.18,13008.52,12926.16,12960.45,0
2018-10-10,12952.12,12952.71,12620.28,12622.13,0
2018-10-11,12574.59,12625.92,12299.05,12349.53,0
2018-10-12,12485.24,12501.56,12304.84,12439.42,0
2018-10-15,12437.74,12519.12,12408.7,12425.68,0
2018-10-16,12425.68,12653.89,12425.68,12645.95,0
2018-10-17,12612.18,12646.46,12507.93,12613.05,0
2018-10-18,12570.66,12601.79,12397.25,12445.48,0
2018-10-19,12469.7,12558.61,12434.92,12457.27,0
2018-10-22,12474.15,12489.8,12354.04,12374.76,0
